x-axis,y-axis,z-axis,xg-axis,yg-axis,zg-axis,activity
-0.0345,0.1202,-0.0051,-77.3171,-26.6463,17.7439,2
-0.0369,0.1218,-0.0044,-88.4146,-30.4878,16.8902,2
-0.035,0.1225,-0.0012,-95.4268,-32.2561,14.0244,2
-0.0353,0.122,0.0009,-107.1951,-34.2073,15.122,2
-0.041,0.1221,0.0007,-116.7073,-34.7561,13.9634,2
-0.0353,0.1195,0.0079,-127.0732,-38.5366,15.3049,2
-0.0302,0.1169,0.0146,-138.8415,-46.7683,19.0854,2
-0.0281,0.1169,0.0179,-138.6585,-46.2195,20.7927,2
-0.0236,0.1151,0.0239,-130.9756,-41.5854,19.0244,2
-0.0297,0.1183,0.0222,-116.4024,-34.7561,12.561,2
-0.0308,0.1188,0.0231,-100.0,-23.4146,5.2439,2
-0.0274,0.1166,0.0275,-96.7073,-19.6341,2.3171,2
-0.0292,0.1164,0.0285,-94.0244,-16.2195,0.0,2
-0.0339,0.1182,0.0271,-84.0244,-9.3902,-4.878,2
-0.035,0.1195,0.028,-80.5488,-5.9146,-4.7561,2
-0.0341,0.1182,0.0305,-84.6951,-6.8902,-0.3659,2
-0.0311,0.1171,0.0339,-88.1098,-10.7927,0.9756,2
-0.0326,0.1174,0.0345,-87.1341,-12.5,0.5488,2
-0.032,0.1158,0.0367,-83.3537,-11.8293,-1.8293,2
-0.032,0.1152,0.0391,-81.6463,-12.2561,-3.0488,2
-0.0309,0.1132,0.0413,-80.7927,-11.0366,-1.4634,2
-0.03,0.1094,0.0433,-76.2195,-9.8171,-1.8293,2
-0.0284,0.1076,0.0455,-67.8049,-7.5,-2.1341,2
-0.0304,0.1096,0.0457,-55.2439,-4.5732,-3.4756,2
-0.032,0.1103,0.045,-41.0366,-0.9756,-7.1341,2
-0.0342,0.1104,0.0446,-30.1829,1.1585,-8.9024,2
-0.0352,0.111,0.0452,-21.8293,0.7927,-8.7195,2
-0.0305,0.1093,0.0482,-16.0366,-2.0732,-6.0366,2
-0.0314,0.1096,0.048,-9.4512,-3.7195,-4.3902,2
-0.0323,0.1102,0.0469,1.5854,-0.4268,-5.7317,2
-0.0325,0.111,0.0463,12.378,2.5,-6.7073,2
-0.0331,0.1118,0.0455,20.8537,4.8171,-6.4024,2
-0.0316,0.1113,0.0452,27.439,6.8293,-5.9756,2
-0.0319,0.1109,0.0446,33.2317,8.4146,-5.9756,2
-0.0335,0.1118,0.043,41.7683,11.9512,-7.378,2
-0.0311,0.1116,0.0427,50.9756,14.6951,-8.7805,2
-0.0335,0.1126,0.0399,59.5122,16.7683,-9.7561,2
-0.0397,0.1143,0.0354,68.8415,21.0366,-12.0122,2
-0.0414,0.1155,0.0331,72.561,21.5854,-11.4024,2
-0.0364,0.1151,0.0343,67.7439,16.1585,-4.4512,2
-0.0349,0.1154,0.0344,63.7805,10.2439,1.6463,2
-0.0331,0.114,0.0328,68.1098,9.0854,1.6463,2
-0.0322,0.1151,0.0317,76.9512,10.2439,0.1829,2
-0.0351,0.1157,0.028,86.4024,13.3537,-2.378,2
-0.0373,0.1135,0.0259,94.5732,16.7073,-5.6707,2
-0.0327,0.1179,0.0236,96.7683,17.2561,-5.9146,2
-0.037,0.1188,0.0203,91.6463,21.7683,1.9512,2
-0.0365,0.1188,0.0188,97.3781,22.378,-3.7195,2
-0.0331,0.1149,0.0186,96.2195,22.9878,-2.6829,2
-0.0327,0.1179,0.0158,94.8171,23.7805,-2.8049,2
-0.0309,0.1188,0.015,102.1951,26.9512,-7.561,2
-0.0369,0.1195,0.0087,107.3171,31.5244,-13.7805,2
-0.0513,0.1224,-0.0037,110.3049,37.9878,-19.0244,2
-0.0421,0.1194,0.0007,98.7805,35.4878,-16.5854,2
-0.0314,0.1196,0.008,73.7805,21.9512,-6.8293,2
-0.0328,0.1186,0.006,66.6463,18.2317,-8.7805,2
-0.0403,0.1204,0.0005,73.4756,24.6341,-18.7805,2
-0.0383,0.1191,0.0001,79.8171,29.7561,-22.9268,2
-0.0361,0.1122,0.0023,77.6829,30.1829,-26.2195,2
-0.0378,0.1136,-0.0015,86.2805,31.5854,-31.4024,2
-0.0397,0.1123,-0.0059,101.5854,37.6829,-33.7805,2
-0.0436,0.1107,-0.0114,113.1098,42.622,-31.9512,2
-0.0451,0.1079,-0.0143,122.561,44.2683,-27.622,2
-0.0456,0.1088,-0.019,132.561,41.2805,-20.4878,2
-0.0467,0.1102,-0.0225,140.9756,37.378,-10.061,2
-0.0485,0.1113,-0.0262,144.2073,33.2927,1.8902,2
-0.0471,0.1096,-0.03,142.7439,31.4024,13.7805,2
-0.043,0.1143,-0.032,140.9756,23.7195,20.061,2
-0.0474,0.123,-0.0341,139.6342,17.6829,24.6341,2
-0.0699,0.1252,-0.0583,136.5854,16.0976,26.4634,2
-0.0402,0.105,-0.0388,107.0122,5.4878,42.9878,2
-0.0297,0.1218,-0.0315,67.9878,-21.0366,75.4268,2
-0.0349,0.1177,-0.0385,64.939,-22.9878,73.9024,2
-0.0454,0.1138,-0.0442,69.1463,-20.122,50.3659,2
-0.0499,0.1183,-0.0453,60.9146,-24.6341,45.7927,2
-0.0532,0.1243,-0.0439,42.0122,-44.6951,46.7683,2
-0.0248,0.0995,-0.0342,14.2683,-70.061,60.6707,2
0.0125,0.103,-0.0287,2.7439,-67.9268,106.0366,2
0.0002,0.1346,-0.0488,28.2317,-46.7683,85.9146,2
-0.0295,0.1363,-0.0533,37.6829,-22.1341,3.6585,2
-0.0458,0.0992,-0.0383,-5.6707,13.7195,-25.4878,2
-0.0389,0.1016,-0.0284,-39.0244,9.6951,-26.7073,2
-0.0284,0.1129,-0.0368,-25.0,-2.2561,-12.8049,2
-0.0277,0.1147,-0.0369,-0.5488,-2.5,0.122,2
-0.0313,0.1157,-0.0368,1.5854,-0.4878,-7.8659,2
-0.0386,0.1121,-0.0417,-0.2439,7.561,-11.4024,2
-0.0405,0.1113,-0.0406,-0.8537,11.2805,-7.8659,2
-0.029,0.11,-0.0335,0.2439,2.3171,3.0488,2
-0.0334,0.118,-0.0425,-9.5122,7.3171,16.7683,2
-0.0336,0.1151,-0.0392,7.9268,-3.3537,4.0244,2
-0.0338,0.1163,-0.0433,-8.5366,-0.3049,6.7683,2
-0.0296,0.1164,-0.0394,-6.4024,-3.5976,10.4268,2
-0.031,0.1023,-0.0302,-9.878,-15.1829,-1.9512,2
-0.0331,0.1057,-0.0322,-7.439,-13.4756,-0.9756,2
-0.0289,0.1255,-0.0436,-2.0122,1.9512,14.1463,2
-0.0312,0.1219,-0.048,19.6341,-4.6951,5.7927,2
-0.0309,0.1036,-0.0347,-5.3049,-6.3415,-3.4756,2
-0.0323,0.1124,-0.0325,-17.3171,-7.3171,-6.4634,2
-0.0389,0.1117,-0.0391,1.4634,-11.2195,-15.061,2
-0.0342,0.1115,-0.0368,6.5244,-6.9512,-7.9878,2
-0.0325,0.1108,-0.0352,4.6951,-7.622,3.4756,2
-0.0321,0.1147,-0.0385,10.3659,-7.1951,8.4146,2
-0.0296,0.1026,-0.0256,15.061,-8.0488,7.2561,2
-0.0368,0.1129,-0.0441,19.1463,-1.5244,9.2683,2
-0.0384,0.1268,-0.0584,41.7073,0.2439,14.6951,2
-0.0166,0.1198,-0.0359,28.1098,-13.7805,12.7439,2
-0.0226,0.0994,-0.0276,-2.0122,-17.622,13.4756,2
-0.0314,0.106,-0.0295,-7.1341,8.4146,5.0,2
-0.043,0.1161,-0.0453,30.122,5.2439,-21.5854,2
-0.0381,0.1184,-0.0559,46.1585,12.5,-5.8537,2
-0.0264,0.1139,-0.041,31.9512,3.5366,10.5488,2
-0.0282,0.1177,-0.0486,9.6341,-1.8293,16.1585,2
-0.03,0.1154,-0.0462,6.9512,-1.4024,4.4512,2
-0.0316,0.1147,-0.0469,-6.9512,-4.3902,-6.0366,2
-0.0305,0.1141,-0.0392,-13.4756,-8.5976,-11.5244,2
-0.0374,0.1083,-0.0385,-18.9634,-12.7439,-14.6341,2
-0.0369,0.109,-0.0392,-14.6341,-9.6341,-10.9756,2
-0.0317,0.1151,-0.0434,-5.2439,-11.5854,-3.2317,2
-0.0287,0.1138,-0.0407,-3.4146,-15.8537,-0.6707,2
-0.0326,0.1108,-0.039,-10.2439,-14.7561,-4.8171,2
-0.0344,0.1095,-0.0388,-12.0122,-11.3415,-9.878,2
-0.034,0.1122,-0.0386,-9.6341,-11.0976,-10.4878,2
-0.0341,0.1097,-0.0376,-7.622,-8.5976,-5.2439,2
-0.0331,0.1078,-0.0348,-8.0488,-6.3415,-0.7927,2
-0.0331,0.1057,-0.0321,-4.4512,-2.6829,3.4146,2
-0.03,0.1121,-0.0333,5.4268,1.2805,5.2439,2
-0.0317,0.1165,-0.0389,19.6341,4.6951,6.6463,2
-0.0368,0.1177,-0.0399,18.8415,11.7073,6.8293,2
-0.0334,0.1175,-0.0419,16.9512,13.1707,4.7561,2
-0.0305,0.1179,-0.0364,15.3049,12.0732,9.3902,2
-0.0262,0.1187,-0.0371,9.6951,9.2073,8.2927,2
-0.0272,0.1234,-0.0454,15.6707,7.0732,0.9756,2
-0.0311,0.1187,-0.0471,15.4268,10.4878,2.2561,2
-0.0304,0.1115,-0.0374,-3.6585,9.939,9.878,2
-0.0281,0.1151,-0.0363,-15.4268,5.2439,19.8171,2
-0.0258,0.1225,-0.0365,-13.4146,6.8293,24.6951,2
-0.0251,0.1307,-0.0429,-12.9878,7.3171,19.0244,2
-0.0244,0.1221,-0.0497,-19.6951,11.2805,4.5732,2
-0.0308,0.1254,-0.0389,-47.9878,-7.5,1.6463,2
-0.0291,0.1198,-0.0395,-55.5488,-16.6463,17.378,2
-0.0312,0.1167,-0.043,-62.439,-7.2561,13.1098,2
-0.0381,0.1298,-0.0342,-90.9146,-9.7561,19.6951,2
-0.0355,0.1024,-0.0443,-92.5,-11.4024,12.5,2
-0.03,0.1068,-0.0349,-43.6585,3.9634,-35.9756,2
-0.0253,0.1135,-0.0271,-35.6098,-12.1951,-37.0732,2
-0.0237,0.1052,-0.0256,-16.8293,-12.9878,-30.6098,2
-0.029,0.1116,-0.0286,-21.8293,-10.6707,-28.6585,2
-0.0306,0.1094,-0.0285,-7.0732,-1.8902,-21.7683,2
-0.0307,0.121,-0.0302,-0.5488,-6.5854,-30.122,2
-0.0358,0.124,-0.0275,11.0976,-2.8049,-22.9878,2
-0.0311,0.1227,-0.0273,-15.7317,12.8659,-21.0976,2
-0.0305,0.1277,-0.0293,-44.1463,29.6951,-26.2195,2
-0.0347,0.1334,-0.0339,-65.0,40.2439,-23.8415,2
-0.0394,0.1358,-0.0424,-93.8415,47.0732,-12.439,2
-0.0421,0.1298,-0.0372,-124.2073,41.8293,0.2439,2
-0.0388,0.1195,-0.0259,-159.4512,29.939,5.9756,2
-0.0351,0.1121,-0.0182,-182.8049,29.5732,20.9146,2
-0.032,0.1057,-0.0121,-183.5366,35.6098,35.3659,2
-0.0343,0.1031,-0.0096,-174.939,38.1707,38.9634,2
-0.0361,0.1041,-0.0126,-158.0488,37.2561,42.0732,2
-0.0359,0.1062,-0.0136,-137.9878,38.5976,43.9024,2
-0.0342,0.1082,-0.012,-117.622,38.7805,43.1707,2
-0.0322,0.1077,-0.0071,-103.3537,35.7317,40.6707,2
-0.0308,0.1144,-0.0057,-92.3781,35.3659,39.8171,2
-0.0305,0.1225,-0.0071,-78.4146,42.9268,46.3415,2
-0.0281,0.1237,-0.0077,-75.8537,48.1707,51.5854,2
-0.0269,0.1185,-0.0054,-81.5244,48.5366,53.1707,2
-0.0238,0.1109,-0.0002,-85.9146,46.8293,52.0732,2
-0.0223,0.1087,0.0036,-81.4024,46.8902,49.0854,2
-0.0244,0.1116,0.0026,-65.061,49.8781,48.8415,2
-0.0254,0.1165,0.0015,-48.5976,53.2927,46.5854,2
-0.0237,0.1204,0.0036,-37.0122,56.2195,42.7439,2
-0.0211,0.1207,0.0052,-32.0732,57.5,39.939,2
-0.0195,0.1163,0.0092,-33.0488,55.9756,35.6098,2
-0.0168,0.1168,0.0099,-32.1951,48.5366,27.1341,2
-0.0158,0.116,0.0114,-24.1463,48.9634,23.9024,2
-0.015,0.1152,0.0102,-18.5366,46.6463,14.7561,2
-0.0171,0.1191,0.0068,-7.0122,36.5244,7.6829,2
-0.0201,0.1202,0.0056,4.939,22.9878,4.0854,2
-0.0188,0.1235,0.0066,4.8171,12.3171,-0.5488,2
-0.0163,0.1196,0.0129,5.4878,9.5122,6.2195,2
-0.0136,0.1172,0.0151,0.061,5.3659,12.439,2
-0.0096,0.1182,0.0187,3.4146,10.3049,18.2927,2
-0.0084,0.1219,0.02,13.6585,10.9146,14.0244,2
-0.0079,0.1281,0.0168,28.0488,11.2805,8.9634,2
-0.0159,0.1339,0.0031,36.8293,12.1951,7.561,2
-0.0192,0.1532,-0.0027,31.0976,1.9512,7.9878,2
-0.0235,0.1669,-0.0104,17.0122,-8.1098,-7.378,2
-0.0192,0.174,0.0154,-43.7195,-16.2195,-3.5366,2
0.0092,0.1573,0.0427,-111.5854,3.3537,27.0732,2
0.0056,0.1395,0.0471,-168.2317,18.2317,26.4634,2
-0.0142,0.1408,0.0392,-210.3049,8.2317,36.2805,2
-0.0173,0.1298,0.0384,-214.0854,-5.7317,54.2073,2
-0.0072,0.1159,0.0408,-228.2317,9.3293,45.7927,2
-0.009,0.108,0.0418,-227.7439,15.7317,41.8293,2
-0.0164,0.0976,0.0343,-211.1585,7.0732,43.1098,2
-0.0233,0.0977,0.0275,-196.8902,5.4268,45.7927,2
-0.0136,0.0964,0.035,-172.0122,13.5366,56.8293,2
-0.0076,0.0934,0.0388,-156.1585,19.5732,44.6341,2
-0.009,0.0965,0.0433,-136.2195,14.5122,34.5732,2
-0.0027,0.1008,0.0501,-109.1463,5.3049,33.9634,2
-0.0001,0.1,0.054,-84.939,5.0,19.1463,2
-0.0008,0.104,0.0558,-71.0366,1.8902,2.7439,2
-0.0025,0.1132,0.0583,-59.2683,-2.2561,-6.3415,2
-0.0024,0.1295,0.0643,-60.9146,-2.0122,-11.2805,2
-0.006,0.1351,0.0657,-73.2317,-2.9878,-10.3049,2
-0.0041,0.12,0.0699,-109.2073,-6.6463,-1.0976,2
-0.0023,0.0967,0.0692,-150.7317,-6.0366,3.9634,2
-0.0034,0.075,0.0695,-170.7317,0.3049,2.8049,2
-0.0051,0.0784,0.0674,-163.5366,9.6341,1.7073,2
-0.0052,0.0934,0.0695,-126.8902,20.061,-12.9268,2
-0.0099,0.101,0.0663,-89.8171,9.6951,-34.939,2
-0.0195,0.1013,0.0654,-58.5366,-9.1463,-39.939,2
-0.0122,0.106,0.0704,-42.6829,-10.3659,-29.0854,2
-0.0089,0.1009,0.0728,-44.1463,-6.2805,-17.8049,2
-0.0109,0.0963,0.0728,-42.561,-1.2195,-1.8902,2
-0.0148,0.1019,0.0784,-47.3781,4.878,6.9512,2
-0.0112,0.0993,0.0804,-53.4756,4.6951,8.9024,2
-0.0125,0.0988,0.0792,-52.622,-4.2073,19.1463,2
-0.014,0.0995,0.0793,-51.1585,-2.9268,21.7683,2
-0.0039,0.0889,0.0849,-56.0366,-2.378,27.378,2
0.0001,0.0892,0.0914,-62.9878,-3.4146,31.2195,2
-0.0024,0.0935,0.0884,-61.5854,-6.4024,19.7561,2
-0.0029,0.0886,0.0862,-53.7195,-9.0244,13.9634,2
-0.0038,0.0952,0.0876,-42.8049,-5.6098,9.939,2
-0.007,0.0927,0.0886,-27.2561,-1.0976,11.2195,2
-0.0046,0.088,0.0897,-19.5732,-1.3415,10.2439,2
-0.0009,0.0885,0.0875,-30.3049,-7.2561,4.6341,2
-0.0014,0.0912,0.0876,-42.9878,-7.561,6.5854,2
-0.0016,0.0899,0.0894,-45.4878,-5.0,11.8902,2
0.0003,0.0875,0.0899,-38.9634,-3.2927,12.1951,2
-0.0018,0.0869,0.0931,-24.878,-2.3171,9.878,2
-0.0045,0.0901,0.0915,-13.7195,-2.7439,9.5732,2
-0.0016,0.0884,0.0911,-10.061,-2.0732,4.7561,2
0.0018,0.086,0.0939,0.122,-0.2439,0.3659,2
-0.0013,0.086,0.0934,9.3293,0.0,-2.8659,2
-0.0075,0.0914,0.0896,16.6463,0.061,-8.9634,2
-0.005,0.092,0.0899,27.8659,4.3293,-13.3537,2
-0.0021,0.0903,0.0906,33.1707,6.5244,-16.7683,2
-0.0047,0.0916,0.0896,41.4634,7.9268,-20.4878,2
-0.0072,0.0931,0.0878,53.5976,10.7927,-23.9634,2
-0.0054,0.0938,0.0858,64.1463,10.4268,-31.6463,2
-0.0037,0.0904,0.0869,71.5244,11.7683,-36.4634,2
-0.0103,0.096,0.0828,70.4268,9.6341,-37.9268,2
-0.0107,0.0966,0.0792,73.9634,11.0366,-41.8902,2
-0.0114,0.0965,0.0797,72.5,8.3537,-45.6707,2
-0.0115,0.0994,0.0798,73.2317,4.6341,-47.1951,2
-0.0117,0.1,0.0759,76.3415,5.3049,-48.6585,2
-0.0148,0.101,0.0715,79.0854,4.3293,-54.0854,2
-0.0133,0.1014,0.0716,82.5,-2.6829,-58.4146,2
-0.0131,0.1012,0.07,87.8659,-11.8293,-61.5854,2
-0.0208,0.1027,0.0715,99.4512,-17.3171,-66.4024,2
-0.0259,0.1015,0.0709,100.5488,-16.8902,-66.8293,2
-0.0211,0.1027,0.0679,53.8415,0.5488,-40.122,2
-0.017,0.1063,0.0672,-5.7927,4.6341,3.9024,2
-0.0179,0.103,0.0719,-21.9512,0.5488,14.5732,2
-0.0191,0.1022,0.0694,-14.1463,-5.4268,2.561,2
-0.0214,0.1048,0.0679,-19.2683,-2.622,8.4146,2
-0.0185,0.1004,0.0728,-21.6463,-2.439,13.5366,2
-0.0184,0.101,0.0729,-29.5122,-6.6463,18.4756,2
-0.0175,0.1063,0.0804,-50.9146,-6.7683,34.3902,2
-0.0264,0.1024,0.064,-60.0,26.2805,59.3902,2
-0.016,0.1,0.0785,-96.6463,79.5122,96.4024,2
-0.0016,0.0969,0.0854,-166.0366,90.3049,130.6098,2
-0.0005,0.0912,0.0871,-166.5244,82.5,125.9146,2
-0.0128,0.0944,0.0813,-76.5854,51.9512,37.5,2
-0.0078,0.0938,0.0834,-26.9512,35.9146,5.4878,2
-0.0112,0.0945,0.082,-7.9268,12.1341,-10.3049,2
-0.0152,0.0983,0.0789,-1.5854,5.7317,-15.3049,2
-0.0135,0.0953,0.0785,-1.6463,5.2439,-2.9878,2
-0.0123,0.0975,0.0812,-8.4146,6.0976,5.7927,2
-0.0113,0.0935,0.0842,-16.3415,11.0976,14.1463,2
-0.0128,0.0947,0.0842,-5.9756,11.5244,3.9634,2
-0.0134,0.0932,0.0865,-6.7073,15.122,4.7561,2
-0.0123,0.0909,0.0867,-9.8171,19.3293,6.5854,2
-0.0125,0.093,0.0846,-10.3049,22.622,6.4634,2
-0.0154,0.0957,0.0827,-1.5244,24.4512,3.6585,2
-0.0165,0.0975,0.0827,11.8902,20.6098,-4.878,2
-0.0161,0.0964,0.0839,21.4634,17.622,-10.3659,2
-0.0159,0.0955,0.0822,31.2805,14.5122,-19.3293,2
-0.0168,0.0955,0.0825,38.7805,13.6585,-26.5854,2
-0.0173,0.0963,0.0829,45.5488,10.9756,-32.1951,2
-0.0181,0.0967,0.081,50.5488,11.5854,-35.3049,2
-0.0183,0.0961,0.0781,54.3293,13.1707,-36.6463,2
-0.0187,0.0972,0.0782,58.4756,12.0122,-38.4756,2
-0.0207,0.0999,0.0751,65.0,10.4268,-42.439,2
-0.0189,0.0967,0.0767,69.1463,10.6707,-44.5732,2
-0.0236,0.0969,0.0682,69.4512,7.7439,-45.5488,2
-0.027,0.1068,0.0632,57.0732,6.4024,-39.3293,2
-0.0265,0.1058,0.0694,50.4268,-5.9756,-34.7561,2
-0.0256,0.0977,0.07,46.5244,-5.9146,-31.5244,2
-0.0278,0.0999,0.0668,27.8049,-1.1585,-20.6098,2
-0.0276,0.1067,0.068,-2.9878,-0.3049,1.0976,2
-0.0276,0.1083,0.0699,-23.9634,-5.061,16.5244,2
-0.0263,0.1049,0.0703,-38.8415,-8.7195,25.6707,2
-0.0235,0.1002,0.0719,-45.6098,-8.6585,30.061,2
-0.0231,0.0995,0.0717,-44.0854,-12.8659,26.1585,2
-0.0228,0.1016,0.072,-38.4756,-16.2805,17.9268,2
-0.0227,0.1028,0.0743,-34.3902,-15.9756,12.3171,2
-0.0242,0.1041,0.0746,-35.8537,-13.5976,10.6098,2
-0.0238,0.0996,0.0734,-41.9512,-11.1585,10.4268,2
-0.018,0.0903,0.0781,-67.1951,-13.5366,17.378,2
-0.0172,0.0973,0.0833,-84.7561,-17.1951,28.3537,2
-0.0233,0.1071,0.0818,-81.6463,-20.1829,30.3049,2
-0.0219,0.1022,0.0855,-77.0122,-25.3049,26.0976,2
-0.0178,0.0956,0.0898,-93.4146,-22.1951,21.5854,2
-0.0173,0.0941,0.0897,-100.7317,-22.7439,21.9512,2
-0.018,0.0877,0.0844,-87.2561,-25.122,25.061,2
-0.0174,0.0889,0.0863,-73.5366,-24.0244,18.7195,2
-0.0154,0.0906,0.0913,-47.9268,-25.9756,15.4878,2
-0.0139,0.0839,0.0888,-38.7195,-30.6098,23.1707,2
-0.015,0.0864,0.0869,-45.8537,-28.9634,20.8537,2
-0.016,0.0942,0.0927,-34.3902,-24.2683,18.5366,2
-0.0125,0.0958,0.0977,-27.3171,-24.0244,26.6463,2
-0.0107,0.0944,0.0981,-40.4878,-26.5244,38.0488,2
-0.0117,0.0941,0.0967,-56.3415,-28.4756,48.5976,2
-0.0089,0.0909,0.0963,-58.9024,-29.5732,57.2561,2
-0.0032,0.0833,0.0977,-58.4146,-33.9024,61.5244,2
-0.0008,0.0791,0.097,-57.3171,-34.939,56.5244,2
-0.0005,0.0779,0.0968,-45.4268,-30.3049,46.9512,2
-0.0001,0.0758,0.0967,-27.7439,-26.1585,37.8049,2
0.0,0.0718,0.0945,-12.378,-23.7805,28.1098,2
0.0004,0.0718,0.0952,-0.122,-20.1829,16.9512,2
-0.0004,0.0729,0.0934,9.2683,-16.4024,10.4268,2
-0.0022,0.0758,0.0936,12.3171,-11.1585,6.5244,2
-0.001,0.0729,0.0902,13.4146,-5.4268,6.5244,2
-0.0042,0.0784,0.0909,7.3171,0.3049,-2.622,2
-0.0026,0.0741,0.0861,18.4756,1.0366,-1.4634,2
-0.0051,0.0793,0.0866,17.2561,2.8049,-25.061,2
-0.0103,0.0883,0.0884,30.9756,14.4512,-37.5,2
-0.0084,0.0869,0.0906,38.4756,17.1951,-33.0488,2
-0.0052,0.0869,0.0957,31.2195,17.0732,-42.622,2
-0.0063,0.0859,0.0945,27.9268,16.7073,-46.8902,2
-0.0058,0.082,0.0905,17.378,23.5366,-43.5366,2
-0.0063,0.083,0.0903,10.1829,29.2073,-44.0244,2
-0.0067,0.0797,0.0872,14.3293,23.2317,-40.061,2
-0.0051,0.0734,0.0823,12.1341,19.3902,-40.9756,2
-0.0089,0.0736,0.0783,11.8902,20.7927,-48.4146,2
-0.0106,0.0684,0.0723,23.0488,21.8293,-51.7683,2
-0.0099,0.0648,0.071,25.9146,28.4146,-70.6098,2
-0.0123,0.0647,0.0706,33.4146,35.2439,-92.9268,2
-0.0197,0.2109,0.1801,38.2317,41.0976,-112.6829,2
-0.035,0.0755,0.0704,-49.6341,21.4634,-94.939,2
-0.0146,0.0684,0.1013,-195.3049,-35.6098,24.3293,2
-0.0021,0.0801,0.1151,-92.561,-9.3902,63.5366,2
-0.0167,0.082,0.1117,-40.122,-34.5122,22.1341,2
-0.0149,0.0718,0.1001,-3.5366,-38.9634,-8.5366,2
-0.0186,0.0818,0.0963,-9.6951,0.122,-3.1707,2
-0.0191,0.0878,0.1003,-11.5854,-2.1951,15.061,2
-0.0181,0.0767,0.1005,11.7683,-18.9634,-0.2439,2
-0.0195,0.0746,0.0929,21.4634,-5.1829,-10.3049,2
-0.0225,0.0798,0.0901,5.9146,3.4756,7.561,2
-0.0204,0.0822,0.0891,-12.3171,-7.9878,27.1341,2
-0.0146,0.085,0.0915,-23.1707,-16.3415,44.3902,2
-0.0121,0.0836,0.096,-26.2805,-26.1585,55.4878,2
-0.0103,0.0765,0.0989,-27.8049,-31.1585,52.0732,2
-0.0046,0.0823,0.1005,-23.4146,-27.378,55.4268,2
0.0041,0.116,0.0833,-20.3049,-22.1341,72.9878,2
0.0034,0.0987,0.0856,-41.4634,-7.6829,71.2195,2
-0.0078,0.0684,0.1044,-47.8659,17.7439,26.5244,2
-0.0109,0.0667,0.1134,-19.3293,-0.3049,-15.4268,2
-0.0034,0.0745,0.1078,-11.1585,-21.7683,-28.4756,2
-0.0093,0.0811,0.1008,-24.0854,-5.6098,-24.878,2
-0.0135,0.078,0.0989,-21.3415,5.3659,-28.1098,2
-0.0103,0.0742,0.1042,-6.2195,1.5244,-27.1951,2
-0.0089,0.0764,0.1034,-2.6829,-1.4634,-21.8293,2
-0.0112,0.0789,0.0997,-4.5122,-0.122,-23.8415,2
-0.0122,0.0807,0.097,-1.5244,2.5,-22.7439,2
-0.0118,0.0804,0.0975,0.6098,3.9024,-18.8415,2
-0.0117,0.075,0.1036,1.7683,0.9756,-18.2317,2
-0.0113,0.0729,0.1055,-1.8902,-0.4268,-18.5976,2
-0.0128,0.0765,0.1015,-5.7317,2.1951,-19.0854,2
-0.0139,0.0793,0.0979,-0.9146,4.0854,-18.6585,2
-0.0135,0.0773,0.0997,6.2805,4.1463,-14.3902,2
-0.0153,0.0769,0.101,4.1463,4.3293,-10.6707,2
-0.0161,0.0781,0.0987,5.1829,4.4512,-7.3171,2
-0.0145,0.0787,0.0969,8.9634,3.0488,-3.8415,2
-0.0146,0.0792,0.0933,7.0732,0.3659,-1.4634,2
-0.0162,0.0815,0.0928,-1.9512,-2.439,1.5244,2
-0.0139,0.0801,0.0989,-18.9024,-9.5122,5.8537,2
-0.0104,0.0762,0.1029,-25.0,-16.2195,8.9634,2
-0.0095,0.0742,0.1055,-19.2073,-16.6463,8.8415,2
-0.0101,0.0732,0.1083,-17.6829,-13.4756,5.0,2
-0.0104,0.0731,0.1082,-14.0244,-8.4756,2.9878,2
-0.0103,0.0747,0.1044,-3.2927,-2.7439,1.7073,2
-0.0117,0.0779,0.1002,5.3659,1.2805,-0.4878,2
-0.0134,0.0806,0.097,6.0366,4.2073,-2.0732,2
-0.0141,0.0797,0.0956,3.9634,3.9634,-2.1341,2
-0.0134,0.0772,0.0988,0.4878,-0.5488,-0.8537,2
-0.0122,0.0756,0.1029,-5.5488,-5.4268,1.0976,2
-0.0104,0.0747,0.1049,-7.1341,-6.4634,3.7195,2
-0.0103,0.0754,0.1055,-5.4268,-5.7927,3.5366,2
-0.0106,0.0765,0.1034,-1.3415,-3.0488,1.0366,2
-0.0125,0.0778,0.0996,3.1098,2.0732,-0.7927,2
-0.0136,0.0778,0.0981,3.9024,3.7195,-1.9512,2
-0.0139,0.0777,0.0988,2.0732,0.8537,-2.1341,2
-0.012,0.0771,0.1006,-1.2195,-2.1341,0.6707,2
-0.0096,0.0756,0.1052,-4.1463,-4.0244,3.1098,2
-0.0097,0.075,0.1063,-3.0488,-4.8171,2.2561,2
-0.0122,0.0757,0.1018,2.9268,-0.061,-1.7683,2
-0.0157,0.0777,0.0973,6.5244,6.2195,-3.7805,2
-0.014,0.0792,0.097,3.8415,4.0854,-1.3415,2
-0.0115,0.0792,0.0983,0.0,-2.561,2.3171,2
-0.0104,0.0784,0.1007,-4.0854,-6.1585,4.4512,2
-0.0112,0.0753,0.1047,-9.0244,-6.6463,2.9878,2
-0.011,0.0729,0.1063,-8.5366,-5.6098,0.4268,2
-0.0115,0.0747,0.1047,-1.6463,-3.2927,-0.6098,2
-0.0121,0.0772,0.1011,2.622,0.3049,-0.1829,2
