0,1,2,3,4,5,6
1574147408964.0,0.1255,-0.0404,0.0609,22.1341,-129.8781,2.6829
1574147408965.0,0.1287,-0.0377,0.0656,27.5,-95.9146,-2.9268
1574147408966.0,0.1329,-0.0331,0.0591,33.4756,-55.4268,-4.939
1574147409008.0,0.127,-0.0266,0.049,40.3659,-19.2683,-2.0122
1574147409009.0,0.1184,-0.0255,0.0373,46.0366,2.1951,-0.1829
1574147409009.0,0.1085,-0.0292,0.0324,48.7805,12.561,-2.6829
1574147409010.0,0.1048,-0.0327,0.0314,47.9878,12.1951,-3.2927
1574147409054.0,0.1095,-0.0295,0.0392,47.5,11.7683,1.4024
1574147409054.0,0.1212,-0.0264,0.0499,49.6341,14.878,5.3659
1574147409054.0,0.1349,-0.0288,0.0594,49.8171,22.5,4.8171
1574147409055.0,0.1452,-0.033,0.0695,48.7805,37.8049,4.1463
1574147409056.0,0.1495,-0.0364,0.0757,48.9024,62.8659,6.8902
1574147409099.0,0.1446,-0.0414,0.0735,49.8171,96.3415,13.2317
1574147409099.0,0.1329,-0.0406,0.0607,53.9634,134.0244,18.2317
1574147409100.0,0.1203,-0.0421,0.0496,58.5976,169.1463,17.439
1574147409101.0,0.1105,-0.0415,0.0455,58.1098,192.9268,15.4268
1574147409102.0,0.1007,-0.0396,0.0522,56.6463,202.8049,15.9756
1574147409144.0,0.0939,-0.0374,0.0608,53.2927,197.3171,18.2927
1574147409145.0,0.0919,-0.0383,0.0689,52.0732,182.0732,22.378
1574147409146.0,0.0949,-0.0393,0.076,52.6829,159.3293,24.939
1574147409146.0,0.0951,-0.0413,0.0825,51.2805,134.6951,24.939
1574147409189.0,0.091,-0.0433,0.0882,49.0854,114.5122,23.5366
1574147409190.0,0.0877,-0.038,0.0912,50.1829,103.5976,22.0732
1574147409191.0,0.0831,-0.0309,0.0951,52.7439,101.8293,19.8171
1574147409191.0,0.0782,-0.0343,0.095,44.939,102.8049,15.122
1574147409192.0,0.0786,-0.0361,0.0886,37.439,103.5366,13.5976
1574147409234.0,0.0834,-0.038,0.0829,34.3902,103.2927,14.7561
1574147409235.0,0.0839,-0.0369,0.0814,33.4756,99.5732,14.2683
1574147409235.0,0.0707,-0.0291,0.0864,35.3659,95.1829,13.8415
1574147409236.0,0.058,-0.0245,0.0928,35.7927,91.3415,11.1585
1574147409278.0,0.0578,-0.0233,0.1066,33.2927,86.4634,6.5244
1574147409279.0,0.0709,-0.0225,0.1193,29.878,77.561,4.939
1574147409279.0,0.0829,-0.0236,0.1232,24.5122,64.2073,7.2561
1574147409280.0,0.0882,-0.0296,0.1197,19.0244,55.3659,7.8049
1574147409281.0,0.0928,-0.0337,0.1125,17.8659,53.2317,7.0732
1574147409323.0,0.0856,-0.0333,0.1038,16.3415,55.9756,6.1585
1574147409324.0,0.0746,-0.033,0.0997,17.0122,67.1341,2.0122
1574147409325.0,0.0687,-0.03,0.1027,19.2683,78.4146,0.2439
1574147409325.0,0.0672,-0.0258,0.1064,19.878,81.2195,5.2439
1574147409369.0,0.0658,-0.024,0.112,17.622,75.061,9.3293
1574147409370.0,0.0692,-0.0245,0.1164,14.2683,66.2805,9.5122
1574147409371.0,0.0728,-0.0245,0.1193,10.7317,56.4634,10.6098
1574147409371.0,0.0691,-0.0244,0.1183,8.1098,48.9634,12.439
1574147409372.0,0.0663,-0.0254,0.1135,8.5976,49.6341,13.0488
1574147409414.0,0.0699,-0.0272,0.106,10.122,52.8659,13.7805
1574147409415.0,0.0773,-0.0296,0.1006,11.4024,54.4512,15.061
1574147409416.0,0.0792,-0.0296,0.1031,15.2439,57.0122,16.1585
1574147409416.0,0.063,-0.0294,0.1019,19.4512,62.561,17.0732
1574147409417.0,0.0317,-0.0284,0.0952,24.5122,67.8049,17.5
1574147409459.0,0.0182,-0.0266,0.0954,28.7195,62.561,15.1829
1574147409459.0,0.0369,-0.025,0.1093,26.2805,45.6098,12.1341
1574147409460.0,0.0605,-0.0252,0.1196,17.8659,23.7195,12.8659
1574147409461.0,0.0639,-0.0278,0.1166,12.8049,11.9512,14.4512
1574147409504.0,0.0598,-0.0314,0.1102,14.2683,16.4024,13.4146
1574147409505.0,0.0613,-0.0319,0.1082,16.2805,25.3659,11.2195
1574147409506.0,0.0659,-0.0312,0.1077,17.378,28.8415,11.8293
1574147409506.0,0.0621,-0.0269,0.1099,18.4146,28.5366,12.8659
1574147409507.0,0.0471,-0.0206,0.1118,21.2195,31.1585,11.8902
1574147409549.0,0.0397,-0.0142,0.1135,22.8049,30.9756,9.8171
1574147409550.0,0.0449,-0.0109,0.123,19.4512,23.9634,9.3902
1574147409550.0,0.0479,-0.0145,0.1276,12.9268,20.3049,11.4024
1574147409551.0,0.0549,-0.021,0.1292,9.6341,19.4512,14.3902
1574147409594.0,0.054,-0.0198,0.129,5.3049,21.6463,13.4146
1574147409595.0,0.0504,-0.0219,0.1227,4.939,29.8171,11.8902
1574147409596.0,0.0462,-0.0215,0.1198,3.4146,27.8659,10.7317
1574147409597.0,0.0441,-0.0222,0.1207,0.5488,20.122,8.1098
1574147409597.0,0.0562,-0.024,0.1194,-3.1098,11.1585,6.2805
1574147409639.0,0.0682,-0.0248,0.1174,-6.2195,3.4756,7.439
1574147409640.0,0.0655,-0.0231,0.1151,-6.6463,4.6341,8.1098
1574147409641.0,0.0554,-0.0222,0.1086,-4.0854,14.0244,7.8659
1574147409642.0,0.0487,-0.0235,0.0999,-0.9756,22.0732,7.9268
1574147409684.0,0.054,-0.0262,0.0908,1.2195,24.6341,8.1707
1574147409685.0,0.0544,-0.0258,0.0891,4.878,24.6951,11.0366
1574147409686.0,0.0437,-0.0245,0.0902,10.9756,26.3415,12.1951
1574147409687.0,0.0382,-0.0233,0.0957,16.8902,26.0976,11.8902
1574147409687.0,0.043,-0.0239,0.1072,18.9634,18.5366,12.0122
1574147409729.0,0.0462,-0.0253,0.1206,18.4146,10.3049,11.7073
1574147409730.0,0.0426,-0.0259,0.1295,18.5976,9.3902,11.1585
1574147409731.0,0.0452,-0.0287,0.131,16.8902,8.4756,7.8659
1574147409732.0,0.0515,-0.0278,0.1345,11.3415,2.5,5.9756
1574147409773.0,0.053,-0.0264,0.1288,5.2439,-1.5854,3.9634
1574147409774.0,0.0506,-0.0287,0.1237,0.2439,-1.8902,0.9146
1574147409774.0,0.0558,-0.0338,0.1168,-2.3171,1.0366,-0.7317
1574147409775.0,0.0579,-0.0328,0.1079,-4.5732,1.9512,1.6463
1574147409776.0,0.05,-0.0303,0.1066,-4.4512,4.2073,2.8659
1574147409818.0,0.0463,-0.0297,0.1102,-2.3171,7.9878,0.7927
1574147409820.0,0.0468,-0.0287,0.1122,-2.0732,5.2439,2.6829
1574147409820.0,0.0468,-0.0283,0.113,-3.9024,0.8537,3.4146
1574147409821.0,0.0443,-0.0269,0.1136,-3.9634,1.5854,2.439
1574147409822.0,0.0376,-0.0244,0.1158,-3.9634,-0.3049,2.0122
1574147409864.0,0.0355,-0.0237,0.1163,-6.0366,-9.0854,-1.6463
1574147409865.0,0.0356,-0.0227,0.1199,-10.122,-21.6463,-3.8415
1574147409865.0,0.0368,-0.0231,0.1247,-13.2317,-30.4878,-5.1829
1574147409866.0,0.0363,-0.0223,0.122,-16.5244,-36.7683,-6.7683
1574147409909.0,0.0366,-0.025,0.12,-20.122,-39.2073,-9.2683
1574147409910.0,0.0361,-0.0286,0.1144,-22.1951,-38.4146,-12.7439
1574147409911.0,0.037,-0.0315,0.1071,-23.9634,-44.3902,-13.2927
1574147409911.0,0.0378,-0.0332,0.1052,-24.2683,-53.9634,-16.5854
1574147409912.0,0.0372,-0.0331,0.106,-22.5,-60.6707,-19.7561
1574147409953.0,0.0394,-0.0322,0.105,-22.1341,-66.8902,-19.5732
1574147409955.0,0.0418,-0.0306,0.1011,-22.0122,-74.939,-21.2805
1574147409955.0,0.0406,-0.0312,0.0963,-20.6098,-84.0244,-24.3902
1574147409956.0,0.0396,-0.0292,0.0948,-18.6585,-94.3902,-26.5244
1574147409998.0,0.0464,-0.0272,0.1013,-17.9878,-107.0732,-26.8902
1574147409999.0,0.0703,-0.0266,0.0991,-17.0732,-118.9634,-28.9024
1574147410000.0,0.0961,-0.0291,0.0939,-15.061,-119.8171,-28.9634
1574147410001.0,0.1057,-0.0302,0.0844,-10.4268,-95.0,-27.3171
1574147410002.0,0.0922,-0.0313,0.0803,0.2439,-48.7195,-26.2805
1574147410043.0,0.0639,-0.0294,0.0725,12.0732,-7.6829,-24.2073
1574147410044.0,0.058,-0.0296,0.072,21.4634,4.3293,-25.9146
1574147410045.0,0.0581,-0.0201,0.096,24.8171,-8.5976,-25.5488
1574147410046.0,0.0624,-0.0151,0.1175,25.5488,-36.8902,-22.7439
1574147410088.0,0.0936,-0.0146,0.1379,19.6951,-67.1951,-28.4756
1574147410090.0,0.1083,-0.0042,0.1489,8.7195,-85.6098,-27.2561
1574147410090.0,0.1162,-0.009,0.1374,-4.4512,-97.2561,-22.561
1574147410091.0,0.1151,-0.0174,0.1332,-15.4878,-76.5854,-28.9024
1574147410092.0,0.0967,-0.0225,0.121,-18.5366,-32.6829,-23.5976
1574147410134.0,0.0817,-0.022,0.114,-19.6951,6.3415,-17.378
1574147410135.0,0.0847,-0.0177,0.1261,-16.9512,18.5366,-16.3415
1574147410136.0,0.0944,-0.0193,0.1317,-23.1707,5.3659,-15.9756
1574147410136.0,0.0883,-0.028,0.129,-30.8537,-0.061,-16.5854
1574147410137.0,0.0779,-0.0309,0.1204,-30.9146,16.5854,-15.3659
1574147410178.0,0.0726,-0.0316,0.1086,-29.2683,31.2805,-14.6341
1574147410180.0,0.071,-0.0311,0.1049,-29.2683,33.2317,-16.7683
1574147410180.0,0.0624,-0.0275,0.1042,-32.8049,37.378,-22.5
1574147410181.0,0.0483,-0.0195,0.107,-32.0122,53.5366,-23.7195
1574147410224.0,0.0438,-0.0181,0.1028,-29.3293,64.3902,-21.5244
1574147410225.0,0.0418,-0.0211,0.0826,-28.4146,62.3781,-24.6341
1574147410226.0,0.0447,-0.0223,0.0551,-23.5976,54.5122,-29.7561
1574147410226.0,0.0508,-0.0217,0.0536,-16.5854,42.0732,-33.7805
1574147410227.0,0.0842,-0.0295,0.0615,-9.4512,27.7439,-33.4756
1574147410269.0,0.1156,-0.0302,0.0785,-2.1341,15.4268,-22.1951
1574147410313.0,0.1401,-0.0328,0.0904,6.8902,15.4878,-4.939
1574147410315.0,0.1402,-0.0314,0.0955,20.4878,36.6463,0.1829
1574147410316.0,0.1052,-0.0267,0.1008,32.3171,54.3293,6.4024
1574147410317.0,0.0708,-0.0247,0.0953,38.6585,61.5244,7.561
1574147410318.0,0.0579,-0.02,0.0825,40.122,58.0488,4.6951
1574147410319.0,0.0551,-0.0097,0.0921,42.0732,44.5122,5.9756
1574147410320.0,0.049,-0.0011,0.0937,43.3537,41.2805,3.4146
1574147410321.0,0.039,-0.0057,0.1101,46.3415,51.2195,0.1829
1574147410358.0,0.0324,-0.0175,0.1223,49.5122,53.1707,-2.5
1574147410359.0,-0.001,-0.0328,0.1445,45.0,36.5244,-2.1341
1574147410359.0,0.0195,-0.0273,0.1523,34.6341,26.4024,-14.8171
1574147410360.0,0.0925,-0.0292,0.142,16.0976,-6.2195,-17.9268
1574147410403.0,0.092,-0.0471,0.1466,-0.3659,-41.3415,-11.0976
1574147410404.0,0.0858,-0.0349,0.1505,-2.6829,-22.1951,-13.5366
1574147410404.0,0.0908,-0.0204,0.1487,-12.561,-0.8537,-11.4024
1574147410405.0,0.1014,-0.0287,0.1168,-24.0854,5.7927,-12.9878
1574147410406.0,0.1079,-0.0396,0.078,-25.7927,12.8659,-7.7439
1574147410448.0,0.0871,-0.0447,0.0632,-17.378,15.8537,3.2317
1574147410449.0,0.0634,-0.0419,0.0486,-5.1829,25.7927,11.2805
1574147410449.0,0.0554,-0.0402,0.0463,6.5854,31.4634,19.6341
1574147410450.0,0.0495,-0.0294,0.0679,16.9512,21.7073,21.5244
1574147410494.0,0.0403,-0.0094,0.0945,24.2683,13.5366,18.9024
1574147410495.0,0.0316,0.0048,0.1158,26.9512,12.0732,13.0488
1574147410495.0,0.0286,0.0033,0.1266,26.1585,5.3049,6.4024
1574147410496.0,0.0349,-0.0077,0.1415,20.0,-11.5854,1.4634
1574147410497.0,0.0436,-0.0162,0.1466,10.7927,-24.8171,-3.3537
1574147410538.0,0.0389,-0.0231,0.1218,1.7073,-26.8902,-4.6341
1574147410539.0,0.0415,-0.0354,0.1146,-2.9878,-38.7195,-9.7561
1574147410540.0,0.055,-0.031,0.1091,-7.9878,-55.3659,-10.7317
1574147410541.0,0.0645,-0.0245,0.1047,-13.0488,-68.1098,-7.3171
1574147410542.0,0.0688,-0.0117,0.0983,-17.3171,-69.5122,-9.939
1574147410586.0,0.0863,-0.0029,0.0947,-19.3293,-65.122,-12.6829
1574147410587.0,0.0754,-0.0141,0.0973,-20.122,-56.2805,-10.7927
1574147410588.0,0.04,-0.0172,0.0919,-15.7927,-38.1098,-6.7683
1574147410588.0,0.0403,-0.0154,0.0961,-9.2683,-30.061,-7.0732
1574147410629.0,0.0634,-0.0189,0.1046,-8.5976,-56.1585,-8.4756
1574147410630.0,0.0865,-0.0181,0.1201,-11.4634,-95.6707,-8.2927
1574147410630.0,0.1271,-0.0154,0.1292,-12.8049,-115.2439,-8.5976
1574147410631.0,0.1556,-0.0188,0.1224,-19.5732,-100.4268,-6.3415
1574147410632.0,0.1338,-0.0212,0.0983,-17.561,-48.5976,0.6098
1574147410674.0,0.0996,-0.0279,0.0826,-9.5732,6.7683,2.622
1574147410675.0,0.0848,-0.0287,0.0812,-6.8902,32.9878,1.0976
1574147410676.0,0.0837,-0.0223,0.0806,-5.9756,33.9024,5.4268
1574147410676.0,0.0775,-0.0219,0.0799,-4.1463,29.0244,10.2439
1574147410718.0,0.0701,-0.0198,0.0865,-1.6463,22.8659,10.3049
1574147410720.0,0.0755,-0.0329,0.0721,-0.4878,12.439,10.4268
1574147410720.0,0.0828,-0.0463,0.074,0.8537,10.6707,10.9756
1574147410721.0,0.0817,-0.0301,0.0884,6.8293,31.4634,9.0244
1574147410722.0,0.0636,-0.028,0.0779,10.122,60.2439,6.1585
1574147410763.0,0.0509,-0.0313,0.0867,19.2073,81.1585,2.8049
1574147410765.0,0.0696,-0.0334,0.0926,23.0488,79.5122,-1.0366
1574147410765.0,0.0981,-0.0267,0.0931,24.4512,70.6707,0.4268
1574147410766.0,0.1025,-0.0162,0.1012,32.0732,75.5488,3.2927
1574147410809.0,0.0788,-0.0121,0.1129,40.1829,94.3293,4.1463
1574147410810.0,0.0466,-0.0034,0.1212,45.3659,114.6341,1.8902
1574147410811.0,0.0338,0.0043,0.1277,46.5854,119.0854,1.1585
1574147410811.0,0.0275,0.0165,0.1448,40.9146,106.1585,5.061
1574147410812.0,0.043,0.0053,0.1689,36.4024,75.8537,9.5732
1574147410854.0,0.085,-0.0278,0.1602,19.7561,18.2927,17.0732
1574147410855.0,0.0763,-0.0112,0.1431,5.0,-2.8659,16.4634
1574147410856.0,0.0227,-0.0028,0.1357,13.4146,37.5,18.3537
1574147410856.0,-0.0022,-0.0317,0.1099,17.7439,46.4024,14.0854
1574147410857.0,0.0096,-0.0277,0.1161,12.3171,12.439,6.4634
1574147410898.0,0.0353,-0.0051,0.1143,7.0732,-4.6341,3.1707
1574147410900.0,0.0583,-0.0052,0.1059,4.1463,-11.1585,-1.1585
1574147410900.0,0.0685,-0.0048,0.1014,2.561,-14.878,-9.4512
1574147410901.0,0.088,-0.0094,0.094,1.6463,-10.9146,-12.1951
1574147410944.0,0.0958,-0.0117,0.0957,0.7927,-2.622,-8.5976
1574147410945.0,0.0877,-0.0082,0.0983,4.7561,11.7683,-3.2927
1574147410946.0,0.0803,-0.0057,0.114,9.2683,23.7805,0.2439
1574147410947.0,0.0727,0.0008,0.1276,8.2317,25.8537,2.1341
1574147410948.0,0.0578,0.0052,0.1239,5.061,26.3415,5.1829
1574147410989.0,0.0441,-0.0026,0.1108,1.5244,23.9024,4.6951
1574147410990.0,0.0342,-0.0103,0.0991,-1.7683,17.1341,3.9024
1574147410991.0,0.0211,-0.0158,0.0917,-2.378,10.7317,4.3902
1574147410991.0,0.0103,-0.0134,0.092,-2.439,3.8415,2.1951
1574147411033.0,0.0219,-0.0013,0.082,-1.8293,-11.2805,-2.9268
1574147411034.0,0.0358,-0.0033,0.0701,-3.7805,-42.8659,-7.6829
1574147411035.0,0.0281,-0.0113,0.0597,-3.5366,-69.1463,-10.9756
1574147411035.0,0.015,-0.0193,0.0674,1.5854,-86.0976,-10.8537
1574147411036.0,0.0147,-0.0115,0.0878,3.9634,-112.0732,-14.5732
1574147411078.0,0.0225,-0.0005,0.1029,3.7195,-142.0122,-23.0488
1574147411079.0,0.0549,0.0002,0.1202,3.9024,-178.5976,-31.5854
1574147411080.0,0.1125,-0.008,0.1395,-3.1707,-226.0366,-32.622
1574147411081.0,0.156,-0.0205,0.1569,-19.3293,-261.9512,-24.6951
1574147411124.0,0.1647,-0.0364,0.1638,-35.122,-255.4268,-17.378
1574147411125.0,0.142,-0.0359,0.1357,-46.0976,-198.7195,-16.1585
1574147411126.0,0.1113,-0.027,0.11,-48.5366,-137.8049,-12.0122
1574147411127.0,0.0917,-0.033,0.0925,-57.8049,-122.1951,-8.5366
1574147411128.0,0.0786,-0.0353,0.08,-70.5488,-133.6585,-6.8293
1574147411169.0,0.0781,-0.0342,0.0668,-72.3171,-140.4268,2.2561
1574147411170.0,0.0948,-0.0441,0.0508,-71.2805,-147.0122,11.7073
1574147411171.0,0.1193,-0.0571,0.0413,-71.6463,-162.8659,17.1951
1574147411172.0,0.1414,-0.0635,0.0516,-71.2805,-178.7195,21.7073
1574147411173.0,0.1528,-0.0636,0.0732,-65.9756,-165.4878,25.2439
1574147411214.0,0.1454,-0.0596,0.0758,-51.4024,-114.3902,26.7683
1574147411215.0,0.1293,-0.0487,0.0641,-30.5488,-45.3659,26.4634
1574147411216.0,0.1127,-0.0406,0.0547,-10.5488,25.1829,24.939
1574147411217.0,0.0873,-0.0379,0.0522,4.1463,84.8171,22.7439
1574147411259.0,0.0557,-0.0363,0.0522,15.2439,120.2439,21.8293
1574147411260.0,0.0351,-0.0341,0.0496,26.5244,124.0854,19.878
1574147411261.0,0.0281,-0.0303,0.0551,35.3659,101.1585,13.7805
1574147411262.0,0.0408,-0.0244,0.0629,39.4512,66.2805,4.8171
1574147411264.0,0.0684,-0.0107,0.0689,41.3415,25.9756,-5.6098
1574147411304.0,0.0923,0.0117,0.0892,42.378,-15.061,-13.5976
1574147411305.0,0.1255,0.0197,0.1057,40.9756,-45.6098,-18.4756
1574147411306.0,0.156,0.0171,0.1129,30.4268,-48.4756,-13.4146
1574147411307.0,0.158,0.0159,0.1079,25.4878,-26.7073,-2.2561
1574147411349.0,0.1385,0.0133,0.0909,25.5488,8.0488,7.0122
1574147411350.0,0.1031,0.0105,0.0871,26.6463,44.5732,14.5122
1574147411351.0,0.07,-0.0005,0.0818,25.9756,53.3537,16.7683
1574147411352.0,0.0693,-0.0118,0.0703,17.622,22.622,10.3659
1574147411353.0,0.0922,-0.0102,0.0715,10.7927,-26.0976,8.6585
1574147411393.0,0.1075,-0.0075,0.0828,11.6463,-55.8537,10.1829
1574147411394.0,0.1011,-0.0125,0.0922,13.7195,-52.622,8.5976
1574147411394.0,0.0849,-0.0126,0.096,15.0,-29.2683,7.8659
1574147411438.0,0.0731,-0.009,0.0926,15.7317,-10.3659,4.6341
1574147411439.0,0.0737,-0.0096,0.0869,11.8902,-16.5854,-1.6463
1574147411440.0,0.089,-0.0135,0.0861,5.7317,-36.0976,-4.2073
1574147411440.0,0.095,-0.0142,0.0826,1.6463,-47.3171,-1.2195
1574147411441.0,0.0994,-0.0165,0.0748,-1.8902,-44.939,-0.9146
1574147411442.0,0.1156,-0.0137,0.0703,-3.7805,-34.0854,-3.4146
1574147411483.0,0.1225,-0.0098,0.075,-3.0488,-17.439,-3.8415
1574147411484.0,0.1166,-0.0051,0.0751,-3.9634,2.5,-2.9268
1574147411485.0,0.1177,-0.0099,0.088,-6.4634,16.8902,-2.6829
1574147411485.0,0.1209,-0.015,0.0931,-8.7195,24.3902,-4.939
1574147411528.0,0.1126,-0.0103,0.0864,-8.7195,27.1951,-3.8415
1574147411530.0,0.0948,-0.0084,0.0737,-8.0488,28.4146,-2.439
1574147411530.0,0.0872,-0.0166,0.0601,-10.7927,22.8049,-3.7805
1574147411532.0,0.1061,-0.0194,0.0654,-12.2561,11.7683,-3.1707
1574147411533.0,0.1279,-0.0179,0.0692,-9.8171,9.3902,0.7317
1574147411573.0,0.1157,-0.0114,0.0614,-5.061,22.439,6.8902
1574147411574.0,0.0976,-0.0146,0.0575,2.6829,41.2195,6.5854
1574147411576.0,0.0939,-0.0197,0.0679,7.1951,49.2073,-0.122
1574147411576.0,0.0891,-0.0171,0.0852,8.5366,47.6829,1.0366
1574147411576.0,0.0897,-0.015,0.0977,8.7805,41.7073,4.2073
1574147411619.0,0.0945,-0.0167,0.0916,6.9512,32.2561,3.7805
1574147411620.0,0.0895,-0.0192,0.079,5.4268,25.4268,4.5122
1574147411620.0,0.0825,-0.022,0.0724,5.8537,21.7073,6.0976
1574147411621.0,0.0872,-0.0237,0.08,4.6341,13.2317,4.0244
1574147411664.0,0.0939,-0.0192,0.0834,3.6585,7.622,1.7683
1574147411665.0,0.0922,-0.0151,0.0826,5.3049,12.0732,0.8537
1574147411666.0,0.0873,-0.0137,0.0839,5.8537,15.6098,-2.7439
1574147411667.0,0.0893,-0.0156,0.0827,4.0244,11.5244,-5.5488
1574147411667.0,0.0963,-0.0175,0.0873,2.1341,4.939,-6.1585
1574147411709.0,0.098,-0.0168,0.091,1.3415,4.0244,-5.4268
1574147411710.0,0.0977,-0.0178,0.0892,0.9146,5.7927,-4.8171
1574147411711.0,0.1031,-0.023,0.085,0.3659,5.3659,-4.6951
1574147411711.0,0.1032,-0.0264,0.0861,-0.4878,6.5854,-3.4756
1574147411754.0,0.0958,-0.0258,0.0829,0.5488,12.8049,-1.9512
1574147411755.0,0.089,-0.0247,0.082,3.0488,19.2683,-0.9146
1574147411755.0,0.0833,-0.0223,0.0811,4.4512,21.3415,0.5488
1574147411756.0,0.0818,-0.0222,0.0823,5.4878,17.6829,0.7927
1574147411799.0,0.0898,-0.0222,0.0852,5.4878,10.5488,-0.5488
1574147411800.0,0.0893,-0.0181,0.0889,5.122,5.9756,0.2439
1574147411801.0,0.0832,-0.0153,0.0889,6.6463,8.0488,-0.122
1574147411802.0,0.089,-0.0162,0.0874,6.2805,8.1098,-3.9634
1574147411803.0,0.0987,-0.0163,0.0896,4.2683,4.6951,-3.7805
1574147411803.0,0.0984,-0.0165,0.0895,3.4146,3.9634,-0.4268
1574147411844.0,0.0893,-0.0179,0.0846,3.4756,7.9268,-0.3049
1574147411845.0,0.0903,-0.0178,0.0848,3.5366,12.561,-2.439
1574147411845.0,0.0978,-0.0175,0.0806,2.561,15.061,-2.9268
1574147411846.0,0.1019,-0.0182,0.0793,3.5366,16.4634,-0.5488
1574147411889.0,0.1049,-0.0184,0.0884,7.0122,15.7317,0.4878
1574147411890.0,0.0996,-0.0209,0.0958,8.2927,15.7317,0.7317
1574147411891.0,0.1002,-0.0253,0.1007,6.9512,17.9878,2.622
1574147411891.0,0.1057,-0.025,0.1056,1.7683,20.1829,8.2927
1574147411892.0,0.1033,-0.0266,0.1053,1.5244,24.7561,5.5488
1574147411934.0,0.0909,-0.0269,0.1002,1.6463,29.1463,4.0854
1574147411935.0,0.0825,-0.028,0.0944,2.0732,33.5976,5.0
1574147411936.0,0.0829,-0.0285,0.0916,1.0976,30.7927,4.0244
1574147411936.0,0.0869,-0.0266,0.0956,1.4024,26.5854,3.0488
1574147411979.0,0.0991,-0.0247,0.0989,1.5854,25.1829,3.2317
1574147411980.0,0.1063,-0.0225,0.098,1.0366,24.0854,5.4268
1574147411980.0,0.1019,-0.0236,0.0956,4.3902,28.0488,4.939
1574147411981.0,0.0996,-0.0244,0.0951,6.6463,34.4512,4.0244
1574147411982.0,0.0959,-0.0223,0.0963,6.8902,39.8171,6.5854
1574147412023.0,0.0908,-0.0193,0.0936,7.5,44.1463,7.5
1574147412024.0,0.0837,-0.0175,0.0892,9.4512,48.2317,7.0122
1574147412025.0,0.0746,-0.0175,0.087,10.4878,48.5976,8.9634
1574147412026.0,0.068,-0.0123,0.0894,9.7561,45.7927,11.5244
1574147412069.0,0.066,-0.0089,0.0897,10.061,41.2805,10.7317
1574147412069.0,0.0706,-0.009,0.0897,10.6098,34.3902,6.0976
1574147412070.0,0.0758,-0.007,0.0915,9.5732,30.7927,5.1829
1574147412070.0,0.0764,-0.0062,0.0958,9.939,31.6463,5.0
1574147412071.0,0.0744,-0.0071,0.0992,10.3049,32.5,3.1098
1574147412114.0,0.0746,-0.0087,0.0994,9.7561,30.2439,1.3415
1574147412115.0,0.0786,-0.0145,0.0969,8.2317,26.0366,0.9146
1574147412116.0,0.0823,-0.019,0.0977,6.8902,23.9634,1.1585
1574147412116.0,0.0869,-0.0198,0.0975,6.5854,24.0854,3.7195
1574147412159.0,0.0869,-0.0217,0.095,5.6707,23.2927,4.878
1574147412160.0,0.0824,-0.0214,0.0989,5.9756,24.939,4.5122
1574147412160.0,0.0834,-0.0204,0.103,7.0732,28.8415,5.0
1574147412161.0,0.0842,-0.0193,0.1054,6.5244,28.9634,5.6707
1574147412162.0,0.0754,-0.0175,0.1059,5.6707,28.6585,7.5
1574147412204.0,0.068,-0.0181,0.1043,5.7927,29.3293,6.9512
1574147412205.0,0.0651,-0.0176,0.1039,5.5488,26.5244,5.4878
1574147412206.0,0.0651,-0.0175,0.1041,4.3902,20.9146,4.4512
1574147412206.0,0.0713,-0.0203,0.1021,2.8659,13.8415,3.0488
1574147412207.0,0.0759,-0.0209,0.1021,1.6463,8.6585,2.1951
1574147412249.0,0.079,-0.0204,0.1008,1.3415,9.0854,2.8659
1574147412250.0,0.0824,-0.0193,0.1008,1.7073,13.2927,2.7439
1574147412251.0,0.0821,-0.0185,0.1029,2.9268,18.6585,1.8902
1574147412251.0,0.0742,-0.0183,0.1025,4.0854,23.8415,1.8293
1574147412294.0,0.066,-0.0184,0.0998,4.6341,26.5244,2.9878
1574147412295.0,0.0646,-0.0175,0.0969,4.939,25.6098,3.5976
1574147412296.0,0.0669,-0.0153,0.1006,5.6098,23.2927,4.2073
1574147412297.0,0.0748,-0.014,0.1125,6.2805,22.622,4.5732
1574147412297.0,0.088,-0.0124,0.118,5.8537,21.4024,4.3293
1574147412339.0,0.0834,-0.0131,0.116,5.061,23.4146,5.2439
1574147412339.0,0.0765,-0.0143,0.1155,5.2439,30.3049,5.122
1574147412340.0,0.0745,-0.0143,0.1142,3.7805,34.4512,4.5122
1574147412341.0,0.0759,-0.0154,0.1127,3.2317,36.2195,6.7073
1574147412384.0,0.0757,-0.0148,0.1111,3.9024,37.8659,8.9634
1574147412385.0,0.0685,-0.0123,0.1163,6.4634,41.9512,9.8171
1574147412386.0,0.068,-0.0078,0.1204,10.1829,46.1585,7.3171
1574147412387.0,0.0705,-0.0081,0.1152,11.4634,45.7317,4.878
1574147412388.0,0.0677,-0.0165,0.1169,10.4878,47.561,7.561
1574147412428.0,0.058,-0.0192,0.1209,7.1951,55.3659,11.8902
1574147412429.0,0.0498,-0.0253,0.1187,2.439,54.8171,13.8415
1574147412430.0,0.0539,-0.0282,0.1188,-2.1951,44.0854,8.0488
1574147412430.0,0.0488,-0.0261,0.1146,-5.4878,38.4146,8.6585
1574147412474.0,0.0493,-0.0258,0.1132,-7.8659,31.0366,8.6585
1574147412474.0,0.0602,-0.023,0.1178,-10.6707,18.6585,4.8171
