x-axis,y-axis,z-axis,xg-axis,yg-axis,zg-axis,activity
0.9496,-0.1068,0.3582,1.4634,50.3049,8.4146,1
0.8908,-0.0933,0.4009,9.1463,52.8659,13.0488,1
0.9162,-0.1353,0.4704,15.4268,43.7805,17.2561,1
0.882,-0.1581,0.5511,21.0976,31.3415,20.9146,1
0.8,-0.1508,0.5837,28.5366,19.3902,25.6707,1
0.8182,-0.1747,0.5564,40.8537,4.6951,30.2439,1
0.8427,-0.1785,0.5052,55.9146,-14.6951,37.3171,1
0.8649,-0.1629,0.4407,67.2561,-35.7317,37.7439,1
0.9503,-0.1147,0.3902,68.3537,-56.8902,36.0366,1
0.9307,-0.1057,0.3433,64.7561,-70.3659,28.9634,1
0.8887,-0.1218,0.2675,55.3659,-71.3415,19.0854,1
0.9078,-0.1597,0.2295,45.122,-62.6829,9.939,1
0.9673,-0.1722,0.2329,35.4878,-48.8415,3.7805,1
0.9863,-0.1942,0.2509,30.9756,-36.0366,1.5244,1
1.0171,-0.1902,0.26899999999999996,27.9268,-30.0,2.9878,1
1.0789,-0.1848,0.2469,26.7683,-30.061,5.9146,1
1.041,-0.195,0.2416,24.3293,-28.7195,8.4756,1
1.0503,-0.1955,0.2158,20.6707,-25.7927,10.3659,1
1.1079999999999999,-0.2258,0.1801,17.622,-27.1341,11.7073,1
1.0875,-0.2308,0.1681,9.0244,-21.6463,14.3293,1
1.1157,-0.2332,0.1584,-1.3415,-9.5122,15.1829,1
1.1566,-0.2224,0.1693,-8.1707,7.0732,14.8171,1
1.092,-0.2198,0.1901,-15.061,30.9146,16.0976,1
1.0007,-0.2398,0.1868,-24.0854,53.1098,18.0488,1
0.9277,-0.2453,0.2301,-32.0732,64.939,18.1098,1
0.8897,-0.2283,0.312,-33.9634,67.1951,15.6098,1
0.8981,-0.2051,0.3866,-31.4634,63.2317,11.2805,1
0.9254,-0.1832,0.3882,-24.0244,50.8537,9.7561,1
1.023,-0.1581,0.3281,-14.0854,36.3415,8.7805,1
1.0865,-0.1531,0.2713,-7.9268,32.0122,7.439,1
1.022,-0.1392,0.2671,-6.4634,41.4634,5.3659,1
0.9904,-0.1295,0.2983,-9.5732,55.3659,4.0244,1
0.9212,-0.1301,0.3785,-13.5366,67.5,3.5976,1
0.8254,-0.17,0.4404,-18.6585,74.7561,5.0,1
0.7585,-0.2084,0.4885,-20.4878,68.4146,7.8659,1
0.7024,-0.213,0.6389,-16.8902,48.7195,10.9756,1
0.8109999999999999,-0.196,0.7673,-9.6341,26.8293,16.5244,1
0.9485,-0.2026,0.7438,5.061,8.4756,25.2439,1
0.9186,-0.1874,0.6523,18.1098,-7.1951,30.9146,1
0.8351,-0.1788,0.593,23.7805,-21.5244,28.5366,1
0.7775,-0.1854,0.4879,31.5854,-33.9024,21.5854,1
0.764,-0.1887,0.4264,35.122,-42.9878,16.4024,1
0.741,-0.1862,0.4365,33.7805,-53.7195,15.061,1
0.7025,-0.1793,0.4893,29.2683,-62.622,13.4756,1
0.7363,-0.209,0.4597,24.3293,-71.8902,11.0976,1
0.8656,-0.2303,0.3854,22.9878,-85.0,6.8293,1
0.8826,-0.2186,0.3246,26.3415,-96.0976,2.6829,1
0.8727,-0.2601,0.2183,29.5122,-105.5488,-4.2683,1
0.7915,-0.3229,0.1046,31.7683,-114.8781,-6.7683,1
0.7824,-0.3356,0.0123,29.8171,-123.2317,-3.1098,1
0.8646,-0.3178,-0.0562,28.7805,-135.7927,-0.9756,1
0.9785,-0.3254,-0.0614,26.0976,-144.5122,1.4634,1
1.1697,-0.3252,-0.075,20.122,-146.6463,4.2073,1
1.2792,-0.3246,-0.0867,18.1707,-138.9024,2.2561,1
1.3215,-0.2703,-0.0566,12.8659,-117.9268,-3.5976,1
1.1959,-0.2877,-0.0164,8.4146,-92.9878,-8.2927,1
1.1555,-0.2936,0.0205,0.4268,-72.7439,-17.2561,1
1.0333,-0.26899999999999996,0.0605,-8.2317,-60.6707,-26.4024,1
0.8781,-0.2541,0.0833,-15.6707,-55.7317,-33.4756,1
0.9487,-0.2312,0.1416,-19.5732,-64.3902,-36.8902,1
0.9574,-0.153,0.2439,-16.7073,-74.0854,-37.439,1
0.9990000000000001,-0.1096,0.2467,-15.7927,-70.6098,-37.439,1
1.0838,-0.1,0.1704,-16.7073,-57.9878,-32.2561,1
1.0937,-0.1045,0.0374,-13.7805,-43.7195,-19.8171,1
0.9336,-0.0984,-0.0522,-8.5366,-28.6585,-11.2195,1
0.8683,-0.1699,-0.0339,-7.6829,-26.0976,-9.0854,1
0.9023,-0.1639,0.0408,-10.061,-44.2073,-7.439,1
1.0479,-0.1179,0.15,-9.2073,-63.6585,-6.6463,1
1.3547,-0.2148,0.23199999999999998,-5.0,-73.8415,-3.2927,1
1.4776,-0.1498,0.212,-5.5488,-70.9146,-3.1707,1
1.4016,-0.1138,0.2123,-4.878,-38.6585,-2.439,1
1.1627,-0.0875,0.1491,-9.3902,7.622000000000001,-7.439,1
0.9194,-0.1224,0.1204,-10.5488,42.1951,-11.5854,1
0.9371,-0.087,0.1057,-15.3049,46.8902,-10.3659,1
1.0032,-0.095,0.0515,-14.878,27.6829,-7.0122,1
0.9828,-0.2162,0.0267,-11.0366,14.3902,-1.3415,1
0.9822,-0.131,0.0751,-16.7073,15.2439,-3.0488,1
1.0635,-0.0867,0.1115,-18.2927,18.2317,-6.2195,1
1.0582,-0.07,0.0884,-20.4878,30.0,-5.9146,1
1.1257,-0.1116,0.0789,-20.9756,47.7439,-6.2805,1
1.1122,-0.1075,0.0585,-25.122,67.9268,-8.1707,1
1.0873,-0.0869,0.0324,-29.1463,95.6098,-12.6829,1
1.0209,-0.1107,0.0495,-30.9756,120.3659,-10.5488,1
1.0117,-0.1323,0.0727,-37.2561,139.2073,-6.7073,1
0.9312,-0.1725,0.1011,-38.2927,147.9268,-1.0976,1
0.9451,-0.1911,0.20800000000000002,-34.0244,148.7195,-3.1098,1
1.1295,-0.1652,0.2767,-27.9268,137.2561,-5.122000000000001,1
1.306,-0.1334,0.2898,-15.5488,132.439,-2.622,1
1.3248,-0.1351,0.2686,-8.4756,145.7317,-4.3902,1
1.186,-0.1416,0.23600000000000002,-7.7439,167.2561,-5.9146,1
0.9670000000000001,-0.1407,0.2292,-8.5976,182.0732,-7.6829,1
0.7656,-0.1597,0.2767,-8.0488,179.2073,-6.8902,1
0.7244,-0.166,0.3381,-4.3902,154.3902,-1.2805,1
0.7742,-0.1677,0.4104,3.6585,117.5,3.2927,1
0.8472,-0.1516,0.4949,8.9024,85.12200000000001,3.9634,1
0.9834,-0.1503,0.5842,15.3659,63.7195,2.5610000000000004,1
1.0802,-0.1085,0.7075,19.939,57.622,-0.4268,1
1.1529,-0.1365,0.7426,24.3293,62.8049,-5.1829,1
0.9890000000000001,-0.1964,0.6169,29.5732,62.8659,-11.7073,1
0.6768,-0.2206,0.4072,37.8049,62.2561,-17.8659,1
0.5449,-0.2195,0.1707,53.7805,44.7561,-17.1951,1
0.528,-0.1832,0.0492,71.2805,11.8293,-12.9268,1
0.65,-0.1475,-0.0066,80.3659,-16.7073,-6.4024,1
0.7569,-0.2527,0.0658,77.0732,-38.2317,-0.1829,1
0.8534,-0.1317,0.2345,59.8171,-37.6829,-8.3537,1
1.2178,-0.1301,0.3889,50.1829,-32.561,-7.9268,1
1.2911,-0.1379,0.4448,40.2439,-27.8659,-6.1585,1
1.2366,-0.1274,0.478,30.4268,5.5488,-20.4268,1
1.1188,-0.0555,0.499,19.878,43.4756,-31.2195,1
0.9806,0.0131,0.5737,6.8902,70.4878,-31.0366,1
0.9124,-0.0158,0.59,-5.5488,84.939,-24.6341,1
0.74,-0.0778,0.5359,-11.4634,90.7317,-15.061,1
0.7133,-0.0811,0.5828,-19.0854,94.7561,-10.5488,1
0.7444,-0.0819,0.6508,-27.0732,85.2439,-8.7195,1
0.7668,-0.045,0.6874,-31.0366,71.5244,-10.8537,1
0.826,0.0004,0.6898,-30.4878,59.0854,-17.561,1
0.8036,0.0141,0.6362,-27.378,47.6829,-19.939,1
0.8095,0.013999999999999999,0.5961,-22.8659,42.0122,-18.9024,1
0.8683,0.0574,0.629,-20.3659,36.7073,-17.9268,1
0.8490000000000001,0.0267,0.6004,-20.1829,35.8537,-15.6707,1
0.7959,0.006,0.5802,-20.122,40.4268,-15.061,1
0.7655,0.0105,0.613,-20.3659,39.0244,-13.3537,1
0.7574,-0.002,0.6139,-18.7805,31.2805,-9.6951,1
0.7239,-0.0144,0.5671,-13.3537,20.7317,-4.939,1
0.7402,-0.0299,0.4949,-7.8049,6.1585,-0.061,1
0.782,-0.033,0.4611,-5.1829,-13.1707,4.0854,1
0.8887,-0.0726,0.4958,-5.122000000000001,-31.0366,3.9024,1
1.0132,-0.1261,0.489,-5.061,-41.4024,1.2805,1
1.051,-0.1558,0.4675,0.061,-36.7683,0.061,1
1.0417,-0.1945,0.4376,6.2195,-22.439,0.5488,1
1.0203,-0.2734,0.4173,11.9512,-2.9878,0.3049,1
1.0229,-0.3044,0.4086,16.0976,12.2561,-1.1585,1
0.9113,-0.3188,0.4311,20.3659,18.2927,-4.2073,1
0.7097,-0.2844,0.4604,24.878,22.3171,-12.1341,1
0.6279,-0.2264,0.4612,31.7073,13.4146,-17.1341,1
0.6381,-0.1974,0.4254,44.0854,-12.0122,-17.0732,1
0.6955,-0.1794,0.3972,58.7805,-42.0122,-13.7195,1
0.7654,-0.1791,0.335,72.3171,-64.1463,-8.8415,1
0.8474,-0.1763,0.2551,81.8293,-72.9268,-6.9512,1
0.8806,-0.1552,0.1928,85.3659,-66.1585,-7.9268,1
0.8704,-0.1174,0.1544,80.6707,-50.3049,-8.3537,1
0.8569,-0.0935,0.1937,69.5122,-33.3537,-6.8902,1
0.8749,-0.0372,0.3674,55.3659,-22.8049,-3.1098,1
0.9262,-0.0046,0.6113,43.7195,-21.9512,4.5122,1
0.9397,0.1328,0.9064,36.3415,-23.2317,7.622000000000001,1
0.9755,0.2925,1.0787,33.5976,-29.7561,10.7927,1
0.9531,0.401,1.0189,36.0976,-38.0488,15.9756,1
0.9059,0.4682,0.8458,35.061,-36.2805,10.0,1
0.9261,0.4446,0.7198,25.6098,-38.9634,2.2561,1
0.9642,0.3716,0.6381,10.8537,-45.3049,-7.561,1
0.9407,0.2819,0.5785,-7.3171,-41.7683,-13.7195,1
0.9313,0.2199,0.5697,-27.622,-35.0,-14.3293,1
0.9622,0.1831,0.551,-45.7927,-37.561,-13.6585,1
0.9963,0.1777,0.5571,-58.8415,-45.7927,-12.378,1
1.0089,0.16699999999999998,0.6046,-67.0732,-50.8537,-8.9024,1
1.0541,0.1114,0.6392,-70.7927,-53.2927,-3.4756,1
1.0849,0.1066,0.6371,-68.7195,-56.2805,-1.4634,1
1.1152,0.13699999999999998,0.5681,-62.3781,-60.3659,2.9268,1
1.0962,0.13699999999999998,0.4781,-54.6951,-59.2073,7.622000000000001,1
1.0356,0.0673,0.4058,-46.7683,-52.1341,9.2073,1
0.9236,0.0399,0.3121,-44.2683,-46.8293,12.3171,1
0.8388,-0.0155,0.2509,-40.8537,-45.1829,13.3537,1
0.8158,-0.0676,0.1943,-36.4024,-54.3902,15.9756,1
0.7861,-0.0264,0.1934,-32.0732,-66.8293,16.8902,1
0.8975,-0.0903,0.2426,-28.9634,-80.0,23.2317,1
1.0251,-0.1188,0.2843,-28.3537,-88.9634,27.0122,1
1.0742,-0.1066,0.3208,-20.2439,-81.4634,25.5488,1
1.0612,-0.0917,0.3217,-13.1707,-67.1341,22.561,1
1.05,-0.0486,0.2794,-8.2317,-56.5854,17.439,1
0.9606,-0.0719,0.18600000000000003,-6.7683,-53.6585,13.4146,1
0.8975,-0.0158,0.0793,-8.1707,-61.4024,13.1098,1
0.8746,-0.0098,0.0005,-0.4878,-69.2073,13.5366,1
0.9241,-0.1239,0.0062,1.2195,-75.6098,15.3659,1
1.082,-0.1474,0.057999999999999996,-6.1585,-83.5366,17.5,1
1.2355,-0.1713,0.1222,-7.0122,-88.1098,20.4878,1
1.3219,-0.1652,0.1666,-11.7073,-77.3171,22.622,1
1.3866,-0.1719,0.1821,-19.2073,-50.9756,26.8902,1
1.3052,-0.1815,0.1598,-24.8171,-13.0488,30.061,1
1.1919,-0.2153,0.125,-29.3293,29.939,32.622,1
1.1487,-0.2343,0.1096,-32.8659,67.3171,36.8293,1
1.1041,-0.2354,0.077,-37.561,93.3537,40.9146,1
1.0554,-0.2249,0.0342,-41.8293,111.8293,43.5366,1
1.0505,-0.2031,0.08800000000000001,-44.8171,129.0854,43.9634,1
1.0036,-0.1881,0.1556,-50.9756,141.4024,46.6463,1
0.9525,-0.1898,0.2339,-56.1585,146.2805,46.7073,1
0.9661,-0.1869,0.3421,-56.1585,140.9756,39.5732,1
0.9194,-0.1614,0.3783,-52.8659,129.3902,26.6463,1
0.7747,-0.1329,0.3593,-51.0366,120.8537,13.6585,1
0.6949,-0.1251,0.4769,-56.5854,116.9512,4.939,1
0.6976,-0.1397,0.6653,-69.6341,108.0488,5.2439,1
0.8007,-0.142,0.731,-73.3537,86.7073,13.4756,1
0.9244,-0.2153,0.7488,-58.8415,60.4268,21.2195,1
1.0917,-0.2557,0.7504,-41.4634,41.8902,18.7805,1
1.1999,-0.2443,0.6879,-22.8049,41.5244,16.8293,1
1.2008,-0.249,0.5114,-9.6341,60.6098,19.4512,1
1.0491,-0.2556,0.3134,-6.1585,84.2683,19.5122,1
0.9824,-0.1853,0.162,0.8537,86.0976,15.4878,1
1.0076,-0.1796,0.1812,6.9512,81.4024,10.1829,1
0.8645,-0.2454,0.2982,2.5,94.0854,10.6098,1
0.8140000000000001,-0.2805,0.405,-1.7683,99.8171,17.561,1
0.8472,-0.2601,0.4407,2.2561,84.939,18.9634,1
0.8012,-0.2549,0.4023,12.3171,71.1585,18.6585,1
0.7458,-0.2701,0.3905,23.1707,67.9878,20.4878,1
0.7427,-0.263,0.4129,32.7439,61.5854,21.1585,1
0.7402,-0.2503,0.4283,39.939,48.9634,22.622,1
0.7822,-0.2079,0.48,42.378,37.2561,22.9878,1
0.8572,-0.1567,0.515,43.8415,31.6463,22.378,1
0.7923,-0.0565,0.5403,42.7439,34.7561,19.4512,1
0.8131,-0.1132,0.6277,42.0122,44.8171,11.2195,1
0.9274,-0.19,0.7262,32.8049,50.06100000000001,0.7927,1
0.9359999999999999,-0.1795,0.7458,21.7073,57.8049,-8.3537,1
0.8292,-0.1632,0.691,11.3415,78.3537,-17.3171,1
0.6523,-0.195,0.6952,0.8537,97.0732,-23.0488,1
0.5064,-0.1721,0.733,-9.6951,96.5854,-25.2439,1
0.4501,-0.1024,0.7443,-18.7805,73.5366,-26.0366,1
0.5239,-0.0474,0.7133,-26.8293,34.0244,-26.4634,1
0.6018,-0.09699999999999999,0.6898,-32.9878,-4.6951,-27.8049,1
0.5868,-0.1664,0.6954,-41.2195,-26.5854,-31.0976,1
0.7386,-0.201,0.6561,-46.0366,-40.5488,-34.4512,1
0.8571,-0.1818,0.5352,-43.1707,-50.3659,-29.7561,1
0.8544,-0.1465,0.4144,-41.5244,-37.9878,-25.9756,1
0.8605,-0.085,0.413,-44.5122,-9.2073,-25.061,1
0.9551,-0.1049,0.519,-50.2439,8.3537,-20.6098,1
1.1254,-0.2729,0.6684,-49.93899999999999,-3.6585,-11.4634,1
1.2059,-0.2363,0.7499,-49.8171,-22.8049,-2.5,1
1.2797,-0.1301,0.8116,-48.2927,-20.4878,6.2195,1
1.2209999999999999,-0.0866,0.8578,-40.9756,-0.061,13.2317,1
1.1436,-0.0688,0.8639,-35.8537,32.1951,13.0488,1
1.0692,-0.0177,0.8568,-31.8902,63.2317,11.2805,1
0.9348,-0.0131,0.8452,-30.6098,84.8171,10.3659,1
0.8153,0.0008,0.8649,-34.1463,91.7683,7.622000000000001,1
0.7396,-0.0145,0.9436,-40.7317,89.4512,4.4512,1
0.8066,-0.0407,1.0638,-48.4756,83.0488,1.7683,1
0.8044,0.0726,1.1183,-56.3415,79.939,0.061,1
0.5971,0.0979,1.1344,-63.1098,94.939,-6.0366,1
0.47200000000000003,0.0273,1.1757,-69.8781,121.4024,-14.5122,1
0.4185,0.0217,1.179,-81.8293,133.5976,-20.8537,1
0.3176,0.0103,1.1776,-89.8781,133.2927,-26.4634,1
0.2219,-0.0281,1.1878,-95.6098,126.7073,-32.7439,1
0.1716,-0.0206,1.192,-99.5732,108.9024,-39.4512,1
0.2308,-0.0542,1.1534,-98.9634,78.2317,-47.3171,1
0.313,-0.1126,1.0721,-95.6707,43.4146,-56.7683,1
0.4481,-0.1447,1.0048,-95.061,13.4146,-65.9146,1
0.5583,-0.1893,0.8999,-94.0854,-4.878,-74.2683,1
0.6252,-0.2449,0.7816,-94.2073,-5.3659,-80.6707,1
0.6617,-0.2941,0.6929,-96.4634,7.377999999999999,-88.4146,1
0.6385,-0.3483,0.6221,-100.4268,27.622,-96.6463,1
0.5959,-0.4065,0.564,-105.6098,49.8171,-105.0,1
0.5601,-0.4705,0.55,-109.4512,67.2561,-113.1098,1
0.5085,-0.5228,0.5441,-111.0976,78.9024,-120.061,1
0.4588,-0.5554,0.5281,-110.4268,85.061,-126.3415,1
0.4155,-0.6346,0.5276,-106.7683,83.1707,-133.5976,1
0.4238,-0.6232,0.5294,-101.6463,74.8171,-140.2439,1
0.4142,-0.6277,0.5287,-87.8659,62.9268,-135.0,1
0.4321,-0.5720000000000001,0.5118,-74.4512,49.6341,-135.3049,1
0.5225,-0.4845,0.49,-59.2683,34.6341,-136.2195,1
0.6861,-0.3677,0.4204,-43.3537,21.8902,-136.0366,1
0.7601,-0.3073,0.3735,-29.3293,16.7683,-136.4024,1
0.7679,-0.2834,0.3353,-19.2073,20.122,-132.1342,1
0.7119,-0.2797,0.3023,-11.0366,26.5854,-122.7439,1
0.6724,-0.247,0.3101,-5.2439,28.7805,-112.3171,1
0.6618,-0.2324,0.3358,-1.1585,22.1341,-100.4268,1
0.6688,-0.2247,0.391,1.2805,6.6463,-91.0366,1
0.7292,-0.1999,0.4522,4.1463,-16.4024,-83.8415,1
0.7717,-0.1811,0.4615,9.6951,-39.0244,-79.2073,1
0.7941,-0.1573,0.4861,14.5122,-57.1951,-75.4268,1
0.8314,-0.124,0.517,19.5732,-68.4756,-68.5366,1
0.8521,-0.1105,0.5314,26.6463,-72.3171,-60.3049,1
0.8966,-0.1031,0.5741,31.2195,-70.4878,-52.1341,1
0.9713,-0.1221,0.5563,35.2439,-61.5244,-44.0244,1
0.981,-0.1262,0.5126,38.2927,-46.6463,-39.6951,1
0.9606,-0.1103,0.4438,34.3902,-32.3171,-36.6463,1
0.978,-0.1084,0.3686,28.3537,-21.8293,-35.4878,1
0.9712,-0.0811,0.3538,21.0366,-19.3902,-37.1951,1
1.0052,-0.0496,0.3853,14.8171,-21.4634,-39.3902,1
1.0799,-0.0352,0.4475,11.4024,-14.878,-43.2927,1
1.2012,-0.0271,0.4942,7.377999999999999,4.6341,-46.8902,1
1.4045,0.0382,0.5296,3.7195,35.4268,-47.8659,1
1.4435,0.0544,0.5787,-0.3659,70.3049,-49.7561,1
1.341,0.0157,0.5596,-9.3902,104.3902,-57.0732,1
1.3055,0.0361,0.486,-19.5732,140.3659,-65.0,1
1.3430000000000002,0.0768,0.4702,-27.2561,172.6219,-71.8293,1
1.2291,0.0736,0.4686,-35.1829,210.6707,-76.6463,1
1.0595,0.0147,0.4001,-44.8171,255.6098,-73.8415,1
0.9336,-0.0005,0.3629,-56.4024,288.9634,-63.7805,1
0.716,-0.0231,0.4337,-65.3049,305.1829,-51.4024,1
0.522,-0.049,0.5264,-75.2439,305.9756,-32.561,1
0.3815,-0.0806,0.5649,-84.3293,286.8293,-11.8293,1
0.2645,-0.1171,0.632,-97.0732,244.2683,4.5732,1
0.2683,-0.1503,0.6784,-111.8293,178.8415,23.8415,1
0.3293,-0.2277,0.6916,-121.0366,99.0244,43.2317,1
0.441,-0.3101,0.7296,-122.62200000000001,13.4756,58.2927,1
0.5709,-0.3367,0.7441,-114.0244,-67.2561,75.2439,1
0.6766,-0.3657,0.7459,-97.3171,-133.1707,92.0732,1
0.7545,-0.3862,0.7703,-75.8537,-180.9756,104.8781,1
0.7903,-0.3853,0.7878,-51.1585,-210.6098,114.6341,1
0.7186,-0.4036,0.7683,-25.9756,-224.8171,122.2561,1
0.6159,-0.4705,0.7575,-7.0732,-230.4268,125.5488,1
0.5901,-0.5078,0.7241,10.9756,-235.122,124.2073,1
0.6282,-0.4656,0.6534,34.0854,-233.7195,113.5366,1
0.6721,-0.4322,0.5898,59.0244,-216.8902,98.7805,1
0.6911,-0.4265,0.562,77.7439,-192.9268,87.439,1
0.6453,-0.4046,0.5558,92.1951,-170.3049,78.2317,1
0.575,-0.3507,0.5529,103.2317,-149.2073,68.5976,1
0.5365,-0.3521,0.619,110.6098,-126.6463,56.4024,1
0.5414,-0.3544,0.7217,109.939,-102.3781,44.4512,1
0.5376,-0.3277,0.825,110.6098,-77.8659,35.8537,1
0.5331,-0.2901,0.9367,112.439,-55.4268,28.2927,1
0.5387,-0.2479,0.9998,111.9512,-34.1463,20.3659,1
0.5399,-0.2162,1.011,108.7195,-11.0366,12.439,1
0.5298,-0.2015,1.0039,99.8171,7.9878,6.2805,1
0.6003,-0.1555,1.0364,89.3293,17.5,-0.7317,1
0.5672,-0.1346,1.0237,77.9268,12.8659,-9.0854,1
0.436,-0.1317,0.9498,68.4146,-2.7439,-22.8049,1
0.4081,-0.1377,0.9203,59.4512,-19.7561,-34.8171,1
0.4327,-0.1131,0.9468,45.7317,-43.1098,-40.2439,1
0.5277,-0.0856,0.9204,36.8293,-61.5854,-49.3293,1
0.653,-0.0786,0.8709,28.7195,-56.8293,-57.3171,1
0.6989,-0.0427,0.8477,20.3049,-29.0854,-57.3781,1
0.7094,-0.0004,0.8668,13.3537,6.2195,-52.43899999999999,1
0.7479,0.0117,0.8759,10.1829,33.3537,-48.5366,1
0.7644,0.0445,0.8524,11.6463,48.0488,-44.1463,1
0.7440000000000001,0.0969,0.8575,16.5244,51.4634,-38.0488,1
0.6687,0.121,0.8497,18.4756,44.0854,-32.8659,1
0.5984,0.1321,0.8341,18.9634,30.9146,-31.7683,1
0.5981,0.1396,0.8315,15.6707,15.8537,-30.7927,1
0.5725,0.1286,0.8162,8.9024,3.8415,-28.5976,1
0.5434,0.1262,0.8024,-0.9756,-2.0122,-28.2317,1
0.5892,0.1476,0.8274,-9.6951,-1.8293,-28.4146,1
0.6033,0.1682,0.8619,-16.4634,2.8659,-27.2561,1
0.5989,0.1498,0.8653,-21.7683,6.7683,-27.1951,1
0.5489999999999999,0.1294,0.8076,-24.3293,3.3537,-28.7805,1
0.4611,0.1339,0.7323,-23.3537,-5.5488,-28.5976,1
0.4529,0.1349,0.7193,-21.2195,-19.8171,-25.7317,1
0.5138,0.11800000000000001,0.7483,-20.4268,-38.3537,-21.0976,1
0.5954,0.1038,0.7822,-21.4024,-54.6341,-16.0366,1
0.7145,0.1088,0.7879999999999999,-21.1585,-65.4878,-12.3171,1
0.8273,0.1102,0.7629,-18.5366,-64.4512,-10.2439,1
0.8528,0.0959,0.7663,-17.1951,-48.9634,-10.3049,1
0.7844,0.0554,0.7739,-16.5244,-23.4756,-10.7927,1
0.6725,0.0328,0.7806,-12.6829,3.5976,-9.5732,1
0.6548,-0.0015,0.8657,-9.2683,21.0976,-7.0732,1
0.7271,-0.0554,1.0171,-6.8293,24.5732,-3.7805,1
0.8496,-0.0357,1.1029,0.061,14.0854,1.2805,1
1.0668,-0.0052,1.14,14.878,-10.061,12.6829,1
1.1844,-0.0297,1.1267,20.3049,-34.6951,17.6829,1
1.1469,-0.0566,1.0635,6.8902,-51.3415,14.5732,1
1.1766,-0.0853,1.0513,-1.4024,-60.1829,12.5,1
1.2159,-0.1205,0.9858,2.8049,-64.6341,16.1585,1
0.9669,-0.0417,0.8101,14.0244,-56.9512,21.0976,1
0.7466,-0.0069,0.6154,19.2683,-40.4878,34.2683,1
0.6736,-0.0252,0.5471,15.3049,-33.7805,48.2927,1
0.7634,-0.015,0.5929,6.5244,-42.1951,63.6585,1
0.991,-0.0455,0.6664,-1.2195,-63.7195,76.3415,1
1.1423,-0.0615,0.6471,-11.1585,-84.4512,79.4512,1
1.0381,-0.0786,0.5887,-21.7073,-89.2683,81.2805,1
0.9056,-0.1421,0.5419,-25.7317,-92.3171,77.9268,1
0.8622,-0.1926,0.511,-31.0976,-106.4024,72.439,1
0.8132,-0.1907,0.4633,-35.4268,-125.12200000000001,72.8659,1
0.7795,-0.2471,0.3832,-34.5732,-139.1463,77.1341,1
0.7853,-0.3173,0.2953,-25.1829,-150.6098,81.7073,1
0.7701,-0.327,0.2303,-2.0122,-165.2439,86.7683,1
0.6614,-0.3523,0.1674,20.9756,-174.0854,85.4268,1
0.6106,-0.3931,0.1527,28.7195,-188.5366,79.7561,1
0.7719,-0.384,0.1411,43.5976,-210.2439,75.1829,1
0.9407,-0.3353,0.0919,69.3293,-223.3537,64.0244,1
0.9976,-0.2781,0.0814,85.9756,-222.3171,53.9634,1
0.9578,-0.2316,0.0809,87.3171,-208.5366,44.8171,1
0.8943,-0.1805,0.0522,80.6098,-193.6585,35.122,1
0.8806,-0.1829,0.0405,72.622,-176.7683,24.5122,1
0.8665,-0.2058,0.0765,65.9146,-155.9146,17.7439,1
0.8774,-0.2125,0.12,64.939,-139.3293,19.3902,1
0.9191,-0.2296,0.1524,66.0366,-132.1342,22.2561,1
0.951,-0.2338,0.18600000000000003,66.1585,-132.9878,22.9268,1
0.9841,-0.1894,0.2032,70.6707,-131.7683,20.8537,1
1.0065,-0.184,0.1868,71.2805,-124.939,16.3415,1
1.0447,-0.1916,0.1437,67.2561,-116.6463,8.1098,1
1.0525,-0.2329,0.0782,66.0366,-108.3537,4.5732,1
1.0248,-0.2689,-0.0043,61.2195,-97.0122,1.9512,1
0.9908,-0.198,-0.1104,57.2561,-87.8659,1.2805,1
1.0242,-0.09,-0.1293,52.1341,-94.2683,3.1098,1
0.9973,-0.0844,-0.08,52.0122,-111.1585,-3.4146,1
0.9499,-0.1586,-0.0471,49.2073,-124.6341,-9.5732,1
0.97,-0.1716,-0.0795,44.5732,-133.7195,-12.561,1
0.9509,-0.1613,-0.0928,42.378,-139.2073,-15.3659,1
0.8684,-0.1929,-0.0491,39.6341,-138.9634,-18.1707,1
0.9796,-0.2453,0.0533,39.878,-140.4268,-18.1098,1
1.2909,-0.2408,0.0816,51.3415,-148.5366,-13.9024,1
1.3327,-0.2318,0.0255,64.8171,-147.3171,-13.2927,1
1.163,-0.2881,-0.1116,68.7805,-126.5244,-15.0,1
1.103,-0.3071,-0.2617,73.4146,-98.4146,-14.7561,1
1.1446,-0.2677,-0.354,80.3659,-76.2195,-10.7317,1
1.1746,-0.2399,-0.3518,81.2805,-52.622,-4.0244,1
1.1352,-0.2477,-0.2861,77.622,-28.1098,3.3537,1
1.1033,-0.2851,-0.193,75.7317,-17.8659,7.9878,1
1.0939,-0.3672,-0.0988,73.5366,-19.0854,9.7561,1
1.1306,-0.377,-0.0063,66.4634,-18.4756,10.5488,1
1.1215,-0.3375,0.0137,59.6341,-12.8659,11.3415,1
1.0219,-0.3247,-0.0068,53.8415,-3.0488,12.1341,1
1.0443,-0.2979,-0.0094,49.2073,6.4634,15.061,1
1.2045,-0.2396,0.040999999999999995,48.2317,12.622,20.8537,1
1.2383,-0.2104,0.0739,44.5122,31.2195,25.2439,1
1.1427,-0.2301,0.0651,35.7927,62.1951,28.3537,1
0.9938,-0.2285,0.0621,27.622,94.5122,29.6951,1
0.9263,-0.2344,0.076,23.5366,109.5732,29.5122,1
0.8901,-0.1987,0.0508,24.5122,108.2317,26.8902,1
